,01AMBKLAO,01ANGAT,01ANGSJO_TP2,01ANGSJO_TP4,01BAKUN,01BALINGUEO,01BALSIK,01BAUANG,01BCCPP,01BCNOTAN,01BINGA,01BNTAY,01BOTOLAN,01BPC,01BPPC,01BURGOS,01BYOMBNG,01CASCNAN,01CAWAGO,01CAYANGA,01CBNTUAN,01CLARK,01CNCEPCN,01CURIMAO,01DUHAT,01EHVNAGSAAG,01EHVSJOS,01GAMU,01HERMOSA,01KDAMEHV,01LAMAO,01LAOAG,01LATRINI,01LBRADOR,01LIMAY,01MAGAT,01MALOLOS,01MARIVELES,01MEXICO,01MPGC,01MSINLOC,01OLONGAP,01PAGUDPUD,01PANTABA,01PASUQUIN,01SBMA,01SNESTBN,01SNMANUEL,01SNMARCELINO,01SNRAFAEL,01SNROQUE,01SNTGO,01SUAL,01T_ASIA,01TGEGARAO,02DOLORES,02DONAIMELDA,02MANILA,02MUNTINLUPA,02QUEZON,02ZAPOTE,03AMADEO,03AVION,03BACMANGP,03BATANGAS,03BINAN,03CALAMBA,03CALAUAN,03CALIRAY,03CLACA,03DARAGA,03DASMAEHV,03EERI,03GUMACA,03ILIJAN,03INGRID,03LABO,03LUMBAN,03MAUBAN,03MKBAN-A,03MKBAN-B,03MKBAN-C,03MKBAN-D,03MLAYA,03NAGA,03PAGEHV,03PALAYAN,03PGBILAO,03SALONG,03SLPGC,03SNJUAN,03STARITA,03STROSA,03TAYABEHV,03TIWI-A,03TIWI-C,04BABATNGN,04CALBAYOG,04ISABEL,04KANANGA,04MAASIN,04ORMOC,04PARANAS,04STARITA,04STARITATAP,04TABANGO,04TONGONA,05CALUNG,05CEBU,05COLON,05COMPSTLA,05DAANBNTAY,05DAANLUNSOD,05DUMANJUG,05KSPC,05LAPULAPU,05MAGDUGO,05MANDAUE,05NAGA,05QUIOT,05SAMBOAN,05THERMA,05TOLBESS,05TOLEDO,06AMLAN,06BACOLOD,06CADIZ,06CALATRAVA,06GAHIT,06HELIOS,06KABANKALAN,06KBANBESS,06MABINAY,06PGPP1,06PGPP2,06SNCARLOS,07CORELLA,07TAPAL,07UBAY,08BANTAP,08BAROTAC,08BVISTA,08CONCEPCION,08DINGLE,08ILOILO1,08NABAS,08PANITAN,08SNJOSE,08STBARBRA,09AUROR,09LALA,09NAGA,09PITOG,09POLAN,09WMPC,09ZAMBO,10AGUS1,10AGUS2,10AGUS4,10AGUS5,10AGUS6,10BALOI,10IDPP,10KAUSW,10LGAIT,11FDC,11JASAA,11KIBAW,11MANOL,11MARAM,11OPOL,11TAGOL,11VILLA,12BISLI,12BUTUA,12NASIP,12PLACE,12SFRAN,12TM2,13BUNAW,13CULAM,13DAVAO,13MACO,13MATAN,13NABUN,13TM1,13TORIL,14GENSA,14KAMAN,14KIDAP,14SULTA,14TACUR
7/9/23 15:00,0,0,3.729677289,0,0,91.75931758,0,64.35702142,0,23.57465293,5.731918814,28.10224495,38.09872346,5.161304908,0,0,57.48858693,0,2.434112373,0,179.0124927,28.77351765,201.4498273,11.31009516,310.0025101,60.56290613,342.6530035,41.62812775,159.8482396,0,55.57652787,39.59867663,112.5943533,49.18310886,50.02279974,0,157.673766,17.83788704,409.5766819,0,28.66335611,52.36616513,0,0,0,0,35.76421922,51.97416259,0,154.1313262,0,84.30692907,461.6678657,0,123.2255089,733.8186511,435.5560281,310.797387,522.5789273,585.1876456,664.389228,204.9431228,0,8.515741009,259.123767,336.0856368,253.1561336,102.899511,18.55705146,114.8667107,88.31258309,427.539978,12.72384504,29.21476106,12.54482509,0,29.96083519,18.31708632,0,62.46013029,0,0,0,0,100.3323138,0.098864797,0,0,32.34037264,0,417.8428136,0,248.5747864,79.02418936,0,0,53.58961001,40.00572545,22.39734511,0,32.0894218,40.52456763,26.47620042,10.93238887,0,0,9.710534498,16.72523037,134.1964039,92.96668068,34.15197802,22.47480811,27.22722836,0,16.44695228,115.8207498,0,90.51633369,0.234965727,96.46608091,3.573617084,29.62192212,0,79.57135555,59.4362841,137.0843736,36.46941708,0.060439074,0,0,30.01613373,0,6.800420479,4.941786283,5.522193822,0.473238712,48.48829686,0,21.95584139,15.92565487,0,8.073680569,14.30857568,40.91203997,102.4143224,64.33405972,36.64585963,5.557214569,61.67983991,91.1176697,0.5941281,32.8996018,63.7022283,40.531622,0,36.0859654,28.9232609,0,0,0,59.4099053,1.85800495,16.6642851,0,10.361121,0,23.308868,4.19668464,0.02210539,46.2043456,42.0709201,138.226386,0,17.8471196,62.9749451,0.47093316,32.9748763,34.0911847,0,129.297295,4.08906306,201.25427,69.2165767,37.1577638,45.4927312,0,33.596971,143.936812,0,26.1854246,55.4748012,78.7665957
7/9/23 16:00,0,0,3.645547464,0,0,92.30925312,0,64.07648171,0,23.45959402,5.742137947,27.78683669,37.96441906,5.250892876,0,0,56.86580894,0,2.419646578,0,177.3516359,30.50648236,199.5505395,11.05462946,308.136899,60.56749408,340.9118456,41.14787013,157.9066719,0,55.2213701,39.22127463,111.9064895,48.73216468,49.06022926,0,152.9503362,18.28195591,414.9404151,0,28.34373144,52.2052998,0,0,0,0,34.59445169,51.34286116,0,148.2138491,0,84.39352712,472.0294649,0,121.9008395,736.0935612,427.8378953,310.1439681,523.2422824,582.9154118,660.281528,204.7009333,0,8.525801103,259.0351824,333.4533833,252.0320437,103.1084116,18.27244766,117.4185353,84.98005257,430.4695999,12.68590034,28.29693059,12.54545753,0,30.96341929,17.99786098,0,61.69199307,0,0,0,0,106.6130934,0.094057154,0,0,30.87251628,0,417.8428136,0,244.8280991,79.028142,0,0,52.07269429,39.66614826,22.61364462,0,32.12576241,39.52362465,26.13907259,10.80785181,0,0,9.74232648,16.50158495,134.3761948,94.11484963,34.42293881,29.28925208,27.04427236,0,16.32315566,116.4902971,0,90.09013162,0.232989275,96.37121149,3.539077862,29.31246133,0,79.0035393,59.54963273,138.5860243,30.94530023,0.059766305,0,0,29.44660999,0,6.654851834,4.902998086,5.4709102,0.47171624,48.07274466,0,22.05732493,15.54047065,0,8.037545815,14.30265353,38.72311706,101.1129964,64.28114463,34.51345814,12.15564905,61.04191992,88.3566408,0.53766443,32.0994749,63.0639072,39.6536886,0,34.7546997,29.8696863,0,0,0,59.2256543,1.87278849,16.081834,0,13.3413287,0,23.1420659,4.32575776,0.027713,45.5706054,41.4204545,137.083456,0,17.7124164,63.8060367,0.47093316,33.0280879,34.0524292,0,129.061143,4.11722223,201.469266,69.1588549,37.4420867,45.2975079,0,32.9588477,145.481008,0,26.1710976,55.0470724,81.2104569
7/9/23 17:00,0,0,3.654947822,0,0,90.28490886,0,61.5478983,0,23.66318271,5.755337762,27.13164874,37.31942247,4.957787938,0,0,56.12570063,0,2.395255443,0,171.2393321,29.57533563,192.9517845,10.69069374,306.4500615,60.56812335,338.6854843,39.52694485,151.1904545,0,55.17698645,37.90132149,112.3957758,48.06630935,47.18031012,0,151.5558606,19.25688125,416.4213322,0,27.79948794,51.04965657,0,0,0,0,33.26557214,49.76750647,0,146.750108,0,81.82291975,431.0307384,0,114.4425607,726.5783587,430.4707561,307.3177476,513.7046792,579.4381199,662.676905,203.0172995,0,8.524327331,256.4473036,333.2599748,248.8135108,102.0768468,17.68690641,121.3601546,82.71172566,428.7538466,12.56916501,27.33087488,12.54554442,0,31.34667024,17.25375984,0,61.24262422,0,0,0,0,105.5953201,0.087478275,0,0,34.62009931,0,417.8428136,0,244.7571104,79.02868244,0,0,51.96590445,38.20566276,22.70681149,0,31.66907788,38.3602662,25.33643514,10.5827384,0,0,9.753074556,16.65287007,135.2302791,102.7673853,35.41340708,32.16127296,26.70073209,0,15.97735063,112.1245454,0,87.73255487,0.21388787,97.92486795,3.830527202,29.5320256,0,77.1911663,58.20149391,137.1744998,23.04911903,0.057802365,0,0,28.49250181,0,6.677051405,4.900868175,5.444394016,0.456299498,50.48261231,0,25.00308833,14.9512287,0,7.753008862,14.32999099,37.08463739,102.4152963,63.34512277,34.13472526,14.66855975,58.82826419,85.2322633,0.56420452,30.1120268,61.8583621,38.624771,0,32.7018065,30.0142099,0,0,0,58.1546543,1.84208853,16.6733397,0,13.2535459,0,22.9343295,4.50535995,0.02889922,45.1110063,40.5060376,135.981308,0,17.2538685,62.1251879,0.47093316,32.4322049,30.2856514,0,124.248686,3.93738394,200.272975,66.8812049,36.0895221,43.7549906,0,34.0623925,147.615515,0,26.7262295,53.3226665,80.370635
7/9/23 18:00,0,0,3.721271069,0,0,88.95753285,0,61.03187584,0,23.31870263,5.765595668,26.54191406,36.18307039,5.064477063,0,0,56.02729104,0,2.38820381,0,165.6939946,28.48366529,185.2280513,10.4065536,304.1343611,60.56446873,336.4827886,38.3723435,141.705529,0,55.68158958,36.38424789,116.5146542,47.34836578,45.0554404,0,147.5112197,20.87613112,409.3328956,0,28.22487407,49.94350357,0,0,0,0,33.43657304,48.29328465,0,151.3192679,0,78.34136927,397.5204895,0,110.7131545,711.4245783,438.1077187,301.3048126,504.4236806,576.4296143,667.068388,199.6759824,0,8.518925144,258.1775747,334.3362702,246.7078798,101.1347672,17.35374189,128.4203974,83.28552149,437.0066183,12.49197093,31.72276953,12.54503606,0,33.98196968,17.19909404,0,60.97422415,0,0,0,0,106.2362112,0.090786229,0,0,36.47059085,0,417.8428136,0,241.9447887,79.02551029,0,0,52.06802105,37.68412308,22.53299235,0,31.65122036,37.6246547,25.48069433,10.74688998,0,0,9.727931563,16.77998675,134.7785294,125.4614255,35.43033764,33.72135818,27.63314443,0,16.55284138,113.384552,0,88.80484342,0.136175343,93.07919806,4.047738516,30.56384791,0,78.88531397,57.19637969,136.6463663,23.21134282,0.054689962,0,0,28.48074262,0,6.662675501,4.925653198,5.481849584,0.474966924,50.2821988,0,25.92171156,15.03229689,0,7.916912042,14.61148854,37.90604244,103.5208836,63.25025905,34.13550631,15.23003325,58.82441283,87.2637032,0.58528531,25.1225536,63.0601764,38.9304562,0,34.2162242,31.7806774,0,0,0,57.9935801,1.92110979,17.0329338,0,13.892186,0,24.140202,4.9678624,0.03002835,47.8379518,40.8681075,144.778962,0,18.0265832,64.7453255,2.19180827,33.5362772,29.727731,0,127.388866,4.29128207,206.894401,68.3673191,37.5691536,45.6955015,0,33.9924231,156.920224,0,28.0780855,56.2330261,84.9307263
7/9/23 19:00,0,0,3.73635222,0,0,92.50077191,0,62.51307011,0,22.01764677,5.767153862,27.52369483,37.93627244,4.992546549,0,0,57.6603127,0,2.453989578,0,167.6624692,28.83146642,188.8045014,10.61596099,308.6937362,60.55701948,342.3578273,39.89308874,141.2109519,0,56.38634577,37.1114402,122.4535944,47.45200728,45.11766331,0,144.5098285,22.67213394,416.2324025,0,28.78130728,50.94861494,0,0,0,0,32.40275516,48.70809861,0,160.9435361,0,80.1290595,369.3522968,0,114.4530798,715.8494318,447.7684862,307.8553908,509.3870039,586.5035615,678.70136,202.0376074,0,8.49976036,265.2390784,336.7782305,249.9785892,101.5455273,17.8221304,135.501307,87.14488664,456.172073,12.65164461,35.61764606,12.54401187,0,36.88485442,18.20130424,0,62.60971312,0,0,0,0,113.5554462,0.131759193,0,0,37.27467115,0,417.8428136,0,245.1427195,79.01911345,0,0,47.6693354,41.55317812,30.7236157,0,34.16039032,40.18280949,29.34828723,12.44387416,0,0,9.679566824,16.77664539,134.7131721,130.4619562,35.63136356,33.79084678,27.52876403,0,16.39351858,112.5132405,0,88.47234264,0.129003464,90.86361685,4.046791804,30.12790417,0,78.57496814,62.46043995,146.2866215,26.12332706,0.064835854,0,0,33.11864926,0,7.097316202,5.010922409,5.571152258,0.53746371,49.39839283,0,26.51738769,16.83973822,0,9.331160745,15.19450893,44.22269184,107.0695317,69.21506427,38.801749,16.50237169,64.3612169,93.1817054,0.61695047,27.533378,64.5357052,41.7916969,0,36.2696935,34.8956981,0,0,0,59.4302086,1.98236389,16.998508,0,12.1331806,0,27.0671939,5.23662115,0.02751635,49.6218076,43.5873251,171.475102,0,20.8188467,68.8476205,13.020904,37.0432182,32.699741,0,131.435896,5.22254221,209.662233,70.7157158,41.0224832,49.4289194,0,35.4626424,164.920562,0,29.7634538,61.2706919,90.8733424
7/9/23 20:00,0,0,3.582713844,0,0,99.44912655,0,62.4179738,0,21.1362977,5.713387699,28.48840781,40.08048166,5.012525246,0,0,59.2684989,0,2.50266132,0,175.2986166,27.45048612,195.459717,11.57229824,312.0557444,60.56310846,346.8440561,43.56170609,147.918934,0,55.91477682,38.97623064,122.0395024,46.7603156,46.23369537,0,148.2809569,23.50462948,427.1316458,0,28.34524031,52.19772927,0,0,0,0,31.01812792,51.45493305,0,162.8868439,0,85.62840364,423.4420881,0,127.4747735,725.1231455,447.8529281,315.5744727,510.7056165,595.3466945,677.640989,203.6437586,0,8.510787361,267.8335916,332.8735693,250.4653277,101.9032741,18.18831436,124.9945623,87.20633765,470.0370648,12.79447703,38.35054277,12.54485562,0,37.95470375,19.89548831,0,62.52249464,0,0,0,0,116.0409438,0.143293833,0,0,32.9263607,0,417.8428136,0,240.967616,79.02438327,0,0,43.03806238,42.92066906,37.68463608,0,34.19897832,39.35404737,30.44284978,12.7699506,0,0,9.766744595,16.69523334,133.7948261,135.7379767,35.32430639,33.33735211,27.60567358,0,16.47201534,111.293136,0,89.3990869,0.130445565,87.66045274,3.995144701,29.5017768,0,79.11785841,63.82361585,144.458509,27.61558662,0.063395178,0,0,35.37350059,0,7.049452581,4.914811817,5.440475528,0.519975857,48.93671157,0,26.1282859,17.54865601,0,10.40162627,14.39611924,47.9298594,104.5345226,72.63689696,41.03404932,18.548287,66.53978365,95.0487232,0.63437217,29.0841765,63.5714378,43.3401169,0,37.0274333,33.6409019,0,0,0,59.0545039,2.00820143,16.9924925,0,11.4622992,0,27.2500565,5.23374946,0.02941304,46.8553877,43.8862638,166.093285,0,21.0164196,67.5839158,15.2741305,38.2966675,34.8133383,0,130.583741,5.26768669,207.539548,67.8711087,40.7309628,49.4228949,0,35.1814087,161.64583,0,28.5912131,60.0379583,76.0531224
7/9/23 21:00,0,0,3.692170535,0,0,105.739834,0,63.23436173,0,21.21604919,5.696191832,28.68900594,41.11808415,5.113767455,0,0,58.43286821,0,2.547619349,0,182.9102159,26.56715204,204.1880498,12.30382119,315.322571,60.56191688,351.3461091,45.26135129,156.8916156,0,55.8303427,41.31396169,118.4266029,45.85263328,47.38667934,0,152.6015468,23.73751883,468.9378317,0,27.98785438,52.65227015,0,0,0,0,34.34501209,52.74464608,0,163.1220517,0,89.54295563,423.7953924,0,127.7345437,730.1932991,448.0154009,323.4599524,501.5463274,604.3435276,673.237797,202.8120487,0,8.511468385,270.0825602,331.8104587,249.6140082,101.6303565,18.14742698,118.8174912,87.05316933,466.7982867,12.87432618,37.88215085,12.54468982,0,37.59276543,20.10374409,0,62.81632592,0,0,0,0,116.8481439,0.147391746,0,0,30.67189831,0,417.8428136,0,239.7160932,79.02335014,0,0,50.20959042,42.54456389,27.90634264,0,33.70930111,38.60175882,30.2658723,12.56679784,0,0,9.737675716,16.34335389,132.5122195,139.7656192,34.83905162,31.50291777,27.80477888,0,16.65145382,114.6857707,0,90.37131657,0.134752556,85.26381172,3.89714025,29.92985676,0,79.94978047,63.65225727,142.6993559,27.8415743,0.063823303,0,0,34.88918286,0,7.06616953,4.921056029,5.475405128,0.524268953,47.61325133,0,24.67216313,17.84187993,0,10.47246515,14.62646043,49.397184,103.892956,71.38972095,40.42111505,18.66312764,66.15418998,94.2357701,0.54792042,30.6122297,62.802364,43.0543695,0,37.0598138,31.2862231,0,0,0,58.9794194,1.98405199,16.7882167,0,13.1824535,0,27.2986325,4.81794077,0.02855033,44.0823036,44.0288591,169.191796,0,20.71724,67.899002,14.9141272,38.3500458,34.7030657,0,129.656879,4.79524797,206.875259,66.4803315,39.6867313,48.7042988,0,36.3804706,159.415189,0,27.9632386,60.2917243,93.5915919
7/9/23 22:00,0,0,3.847783662,0,0,108.033027,0,63.04208379,0,22.23202997,5.715694698,29.16042988,40.48390148,4.945225211,0,0,57.79251805,0,2.553172234,0,183.6330773,25.54511245,211.9794014,12.40662912,315.1821109,60.56374563,351.9244329,46.53512264,163.9763974,0,55.93330087,42.59571309,111.8072397,45.53773469,48.37034906,0,154.6097772,24.34326789,499.7778904,0,27.83746476,52.40962105,0,0,0,0,35.6595019,53.50740257,0,162.3534894,0,91.15516628,382.4363747,0,134.9040949,714.13963,433.425173,327.3388552,491.6313456,602.4450889,665.800435,202.0265201,0,8.513933708,267.5768011,331.713234,250.1462075,101.6177751,18.12327636,119.2645247,85.03118293,463.5295363,12.82916531,37.62700115,12.54494269,0,36.43991089,19.68514428,0,62.65884791,0,0,0,0,111.752804,0.145089756,0,0,33.3493526,0,417.8428136,0,239.6411453,79.02492465,0,0,48.74954337,41.25932989,27.72068537,0,33.47909954,37.06184955,29.40086087,12.31494363,0,0,9.75197441,14.92409756,134.7338081,102.5328938,38.49088837,21.59370801,27.90391556,0,16.6206811,117.0482212,0,91.55280536,0.039765988,93.10848302,3.603947115,29.97436046,0,79.32394949,62.58405013,142.1682268,27.27831147,0.061662289,0,0,33.40112385,0,6.975723095,4.916095056,5.459757081,0.512109752,45.69190644,0,24.25395979,17.97982037,0,10.19819176,14.53618024,48.49164646,100.2862069,69.51456174,39.15689047,17.22129213,65.36268413,91.7548961,0.60741574,31.9719898,60.5522192,43.0635288,0,36.8924513,29.4419217,0,0,0,57.4375578,1.94096886,16.5835242,0,14.2882944,0,25.8194828,4.38710355,0.0252454,40.0632764,43.0811286,163.753923,0,19.887322,65.4804377,14.3522574,37.8443153,34.0261156,0,128.648178,4.77008038,203.857506,62.3851296,37.2801136,46.9080138,0,34.1521398,154.396213,0,25.9786451,58.8930616,88.4087855
7/9/23 23:00,0,0,2.718692416,0,0,107.5278604,0,61.8677571,0,22.32535918,5.75086674,28.94567808,39.78441867,5.045422861,0,0,56.8749367,0,2.646806426,0,180.3624876,24.82003744,214.0821371,12.2627585,311.5032025,60.56345797,348.9795743,47.01364652,185.828003,0,56.12559247,41.72899994,106.4273688,45.16110879,48.56697601,0,153.9241808,24.83372156,498.054545,0,28.17628679,52.55342785,0,0,0,0,35.40145115,53.25423454,0,161.0847093,0,91.29779079,323.3122158,0,134.7499926,705.641939,423.9845104,326.016471,503.1143963,595.137169,640.112577,201.7555392,0,8.508349969,262.6188008,331.9570574,249.7796969,101.4749571,17.94999152,117.9520314,83.32157553,464.5622187,12.72601833,36.59122037,12.54490355,0,35.14321501,19.29832967,0,62.09407741,0,0,0,0,112.8112739,0.143509837,0,0,34.9568575,0,417.8428136,0,239.970613,79.02467952,0,0,46.94365853,38.91435815,24.85549609,0,32.56233043,35.45154173,27.41503104,11.67769787,0,0,9.787682656,15.83649824,125.3363244,165.091924,33.71186158,36.02347578,31.17343821,0,17.70982274,120.0474662,0,91.81596084,0.202817275,73.42279173,4.090621067,31.06484889,0,89.58768295,60.28893003,136.3823882,25.9005999,0.053493929,0,0,30.97022817,0,6.541109302,4.87960875,5.399509512,0.50997692,50.67377641,0,26.34293278,17.23022633,0,9.438466655,14.24915148,45.57244558,93.39224363,63.68459414,36.73270648,15.79928047,63.91888338,88.3500399,0.60786139,30.076432,58.8314494,42.6234291,0,36.5671038,26.7636967,0,0,0,56.4080971,1.88386492,16.571567,0,14.2533177,0,25.5537138,3.98915043,0.02734508,36.1951091,41.8824816,157.739942,0,18.7448598,63.5028595,13.4597987,37.2939223,31.9117244,0,128.609844,4.45140762,203.774585,60.3753511,35.3968332,45.260998,0,32.9348822,149.989167,0,24.3137376,56.1518597,83.8405142
7/10/23 0:00,0,0,2.275221494,0,0,88.83954047,0,60.58158362,0,23.0707623,5.784527763,28.29273377,33.48174424,5.137774476,0,0,55.36691726,0,2.487954944,0,161.3090203,41.77824623,203.0552951,11.02814098,310.0525937,60.5619972,363.4627793,47.01364652,157.9677391,0,55.85202891,33.07006459,107.9839832,47.39284853,45.91872747,0,156.6610363,24.52114772,420.7658424,0,28.94029568,48.89049344,0,0,0,0,35.10559167,48.72449177,0,149.3607419,0,68.27101954,375.812246,0,120.7784305,680.1278717,428.0864168,344.0639769,496.2134493,543.2130242,638.500109,200.8549679,0,8.513531015,249.7626042,332.9581548,250.5039729,101.1287667,17.43962987,108.3336302,86.91310196,444.8725358,12.63511337,32.76065809,12.54515107,0,34.96001895,17.47256918,0,60.30388882,0,0,0,0,116.0532514,0.117412124,0,0,32.48064255,0,417.8428136,0,245.6443369,79.02622733,0,0,48.88745795,37.4634463,25.25845548,0,30.4168608,37.77748839,26.49437254,11.02336965,0,0,9.7880461,15.4936683,118.8720109,158.0791388,33.35873599,33.7810026,31.29621082,0,17.68415924,114.4549164,0,87.30757358,0.13512044,69.336157,3.901686867,32.40096749,0,89.12297888,56.48887423,124.373935,13.19054872,0.058318834,0,0,28.58732112,0,6.751983522,4.836618785,5.593395469,0.448758912,47.24141937,0,24.56646938,15.00637383,0,8.42313077,14.69001542,38.35374815,92.43360092,59.94939925,37.48628773,13.48416924,56.19355176,84.6070936,0.52250626,28.7945492,60.9985704,38.8480175,0,33.9547157,26.5513434,0,0,0,56.402851,1.79321241,16.5406826,0,11.7746473,0,21.4384247,4.45345572,0.01900918,41.3726695,40.0552635,150.50273,0,16.7259597,65.2242445,11.67226,34.1948877,29.6397597,0,124.813201,4.69850377,187.865308,57.868357,33.8684367,42.7869896,0,32.6963449,138.409895,0,24.9478975,51.8669366,77.1428532
7/10/23 1:00,0,0,4.531765092,0,0,114.0616697,0,64.56485209,0,24.79986713,6.530484221,31.43748442,42.11235353,5.692800014,0,0,62.33179785,0,3.082547288,0,193.5949447,26.47083984,229.0584412,13.02933511,343.4016888,69.62285066,375.3946371,51.2774025,209.9784813,0,62.67969996,44.42982299,112.0009247,49.85250181,53.45452848,0,167.0419672,27.62659123,543.8795749,0,32.37183108,58.09269745,0,0,0,0,37.73410448,58.70902674,0,176.3420702,0,100.2491964,274.7549986,0,144.8914286,788.2410023,455.1816825,369.0295363,586.9898976,671.4753425,660.860811,219.4457931,0,9.452204785,283.2568228,364.3066177,265.3253676,113.0612147,19.60617663,126.1377585,90.21756502,512.2685895,14.0284599,38.81314649,14.4214994,0,37.11452524,21.08620596,0,67.86870377,0,0,0,0,120.5245117,0.168887721,0,0,40.26212297,0,463.9557764,0,266.1671191,90.84606893,0,0,50.385356,42.10971571,19.53161105,0,33.83899278,37.29722774,28.39471795,12.24415941,0,0,10.9041348,15.10738397,112.0978485,156.1558641,32.45769438,30.05012546,30.92322213,0,17.86174417,107.1509272,0,82.46167928,0.133914669,66.77224593,3.720216458,34.23180543,0,89.22706604,65.75386702,149.4952406,26.83806794,0.063479286,0,0,33.49380594,0,7.794616679,5.751586668,6.556516928,0.567086129,44.25580096,0,23.27470904,17.18000593,0,9.174493735,16.09966889,45.14045236,97.04064351,59.92969171,33.92289164,13.65452296,66.65632839,81.2040607,0.59914378,27.7813066,56.5031912,42.2968484,0,36.7126795,23.5265548,0,0,0,55.8676839,1.97857954,18.0874291,0,14.3244356,0,25.5395306,3.50310688,0.02435172,30.2130368,39.7705333,156.548776,0,17.3616203,58.1816203,12.6224319,38.0919227,33.9336079,0,127.395842,4.212762,217.480977,55.9434137,32.2194201,43.3880224,0,35.5026384,150.673665,0,21.7908732,51.8664035,75.6459894
7/10/23 2:00,0,0,4.211741695,0,0,109.254911,0,62.20778942,0,25.79702903,6.5443915,30.48733765,40.91410249,5.893008687,0,0,61.84125742,0,3.007840655,0,184.9614432,25.91995299,217.6496337,12.49905968,337.0143299,69.65234887,366.1496466,49.67791976,209.480454,0,61.66096376,42.42368365,108.6145286,49.2085116,51.67874045,0,161.0451725,26.56809072,518.689303,0,32.4902049,56.03070729,0,0,0,0,36.60396737,57.34671223,0,172.6715287,0,96.53189353,273.0844952,0,141.1129945,758.5211255,447.1167316,362.675934,552.4566997,647.5662702,635.774805,211.8480052,0,8.555635088,275.203157,361.1660167,257.6094549,109.515171,18.76848824,123.1751057,87.49708052,486.8469242,13.64093953,37.62394385,14.42762851,0,35.85593778,20.30856379,0,66.15508993,0,0,0,0,116.8966854,0.166565791,0,0,43.84868261,0,463.9557764,0,264.0720983,90.88454164,0,0,49.07562736,41.21946743,18.85360389,0,32.8041364,36.21395539,28.31830895,11.88389504,0,0,10.90824789,14.60258854,106.386429,149.0344976,30.67086209,29.91765812,28.1651289,0,17.8066384,101.0738897,0,76.4571105,0.122918033,62.59878408,3.400093705,34.09956762,0,87.20021196,63.17968767,143.1375239,24.3714049,0.062870487,0,0,32.06043885,0,7.652062001,5.766326831,6.550668152,0.552685124,42.11223258,0,22.1409482,16.58224469,0,8.687443641,16.07885659,42.56162757,91.49737656,57.7241451,31.11096395,12.16531417,64.29415667,77.2165037,0.65373368,26.796061,54.6857389,40.2945812,0,34.9957379,22.5011713,0,0,0,54.5068098,1.96252363,15.9689635,0,14.4467178,0,24.6323218,3.3328027,0.02057125,29.4340976,37.4659259,150.797826,0,16.4173923,55.1216968,12.1575456,36.3505127,33.4562428,0,121.719043,4.0143282,219.250728,53.3281593,30.6316028,42.1408285,0,33.406277,147.304259,0,20.8505404,49.7554428,73.2737732
7/10/23 3:00,0,0,4.395363485,0,0,104.8560877,0,60.2996493,0,26.00365942,6.524216474,29.6546581,39.5114285,5.682123469,0,0,61.60524534,0,2.980180825,0,177.9739638,25.75100482,205.9869006,12.06549656,328.1618341,69.72668138,355.7484974,48.17754256,201.2324495,0,60.27364636,41.40452286,108.1222265,48.73751151,49.56318532,0,155.4285837,25.95184842,499.1650691,0,32.67756208,54.01951726,0,0,0,0,35.68998938,56.11105198,0,168.9964058,0,93.14534901,274.9620427,0,135.9066595,726.086286,435.4639375,353.5779076,525.5598263,625.5564363,612.607637,204.1417122,0,8.130413591,269.4273174,356.0746645,251.9804548,107.0553167,18.22962685,120.3945048,85.09995859,462.786881,13.25834928,36.31761218,14.44314904,0,34.63059495,19.66365375,0,65.08903426,0,0,0,0,112.8519362,0.16490727,0,0,40.10047118,0,463.9557764,0,261.1760822,90.98236128,0,0,47.90171068,40.39220669,19.7086185,0,31.88375493,35.3652675,27.61810805,11.65970972,0,0,10.86673886,14.70570048,104.1234976,138.9210358,30.29139879,28.53773723,27.0125979,0,17.94274625,97.47327348,0,73.86707002,0.137020736,60.70562114,3.03696047,33.77917397,0,85.99905982,60.88713234,139.0692093,24.56479242,0.061973654,0,0,31.02240545,0,7.532253175,5.758708755,6.561254373,0.547164854,40.49829456,0,21.67999757,15.74714181,0,8.306554075,16.1884745,40.83026002,88.8172051,56.2946804,29.78365109,11.64423697,61.41104238,72.8657366,0.61235198,25.6649325,52.9234978,38.0742566,0,33.1698517,21.9843297,0,0,0,53.7669901,1.90181034,18.0941543,0,14.5577448,0,23.9609373,3.23612663,0.02154743,28.4369725,35.3850966,143.064919,0,15.6865229,52.51583,11.6713449,34.5970304,32.3120408,0,120.656661,3.88421718,219.290711,51.1132699,29.2040174,40.7994173,0,31.8044714,129.392001,0,20.2014333,47.8275962,69.9354261
